Threshold_Factor,Detected_Cells,True_Cells,False_Alarm_Cells,False_Cells,Detection_Rate,False_Alarm_Rate
18.6,24626,391135,646,7849505,0.06296035895534789,8.229818313384093e-05
18.650000000000002,24626,391135,641,7849505,0.06296035895534789,8.166120029224773e-05
18.7,24626,391135,633,7849505,0.06296035895534789,8.064202774569862e-05
18.75,24626,391135,624,7849505,0.06296035895534789,7.949545863083086e-05
18.8,23882,391135,620,7849505,0.06105820241093229,7.89858723575563e-05
18.85,23882,391135,607,7849505,0.06105820241093229,7.732971696941399e-05
18.900000000000002,23882,391135,604,7849505,0.06105820241093229,7.694752726445808e-05
18.95,23882,391135,598,7849505,0.06105820241093229,7.618314785454625e-05
19.0,23882,391135,593,7849505,0.06105820241093229,7.554616501295305e-05
19.05,23180,391135,588,7849505,0.05926342567144336,7.490918217135985e-05
19.1,23180,391135,581,7849505,0.05926342567144336,7.401740619312938e-05
19.150000000000002,23180,391135,571,7849505,0.05926342567144336,7.274344050994298e-05
19.200000000000003,23180,391135,561,7849505,0.05926342567144336,7.14694748267566e-05
19.25,23180,391135,554,7849505,0.05926342567144336,7.057769884852611e-05
19.3,22560,391135,548,7849505,0.057678295217763687,6.981331943861428e-05
19.35,22560,391135,543,7849505,0.057678295217763687,6.917633659702109e-05
19.400000000000002,22560,391135,537,7849505,0.057678295217763687,6.841195718710926e-05
19.450000000000003,22560,391135,527,7849505,0.057678295217763687,6.713799150392286e-05
19.5,22560,391135,519,7849505,0.057678295217763687,6.611881895737375e-05
19.55,22560,391135,511,7849505,0.057678295217763687,6.509964641082463e-05
19.6,22560,391135,504,7849505,0.057678295217763687,6.420787043259416e-05
19.650000000000002,21816,391135,498,7849505,0.055776138673348075,6.344349102268232e-05
19.700000000000003,21816,391135,492,7849505,0.055776138673348075,6.267911161277049e-05
19.75,21361,391135,487,7849505,0.05461285745330896,6.204212877117729e-05
19.8,21361,391135,479,7849505,0.05461285745330896,6.102295622462818e-05
19.85,21361,391135,474,7849505,0.05461285745330896,6.038597338303498e-05
19.900000000000002,20929,391135,474,7849505,0.053508379459777315,6.038597338303498e-05
19.950000000000003,20929,391135,473,7849505,0.053508379459777315,6.0258576814716344e-05
20.0,20929,391135,470,7849505,0.053508379459777315,5.9876387109760426e-05
